metric,n,mean,std,median,min,max
test_backtest_softmax_median_turnover,10,0.3990602697857105,0.3791359784883024,0.3786060709247222,7.890255180401374e-73,1.331603197359645
test_backtest_softmax_avg_holdings,10,44.766666666666666,48.41392001555619,18.64814814814815,3.6666666666666665,116.0
test_backtest_softmax_final_equity,10,1.4442456169248625,0.35882346309474233,1.5059988087681095,0.866638219204129,2.065193015497975
test_backtest_top5_gross_mean_daily,10,0.0012214243148358683,0.007262803911529101,-0.0004463766952674762,-0.008591567190510598,0.015781274379912284
test_backtest_top5_net_mean_daily,10,0.0006392020926136463,0.007009627825225145,-0.0006908211397119213,-0.008647122746066153,0.014970163268801172
test_backtest_top5_gross_sharpe,10,0.10638375078765441,1.7136550963035775,-0.14333189419769227,-2.7060843203140363,2.4371505340210717
test_backtest_top5_net_sharpe,10,-0.03880050661939975,1.640375434025822,-0.21277533493240855,-2.7165034071822833,2.2892791717055068
test_backtest_top5_net_sortino,10,0.3208351841870858,3.2573716078306827,-0.34011103275247295,-4.126711653676038,6.8491689624173375
test_backtest_top5_net_ann_return,10,1.233395958396072,4.125061761464432,-0.5123897194670112,-0.9192999225326293,12.48294339344434
test_backtest_top5_max_drawdown,10,-0.1871007366389744,0.02980616338255876,-0.19006217095310457,-0.2155959709733104,-0.1363090948212552
test_backtest_top5_calmar,10,7.721897141253396,22.823979734854216,-2.719301039901896,-4.26399398086233,68.64385715481674
test_backtest_top5_avg_turnover,10,0.3881481481481482,0.3437725204273096,0.29629629629629634,0.037037037037037035,0.9555555555555557
test_backtest_top5_median_turnover,10,0.36,0.35023801430836526,0.4,0.0,0.8
test_backtest_top5_avg_holdings,10,5.0,0.0,5.0,5.0,5.0
test_backtest_top5_final_equity,10,0.9732286484289251,0.17315289661382663,0.9258322364364423,0.7636236176504475,1.3214427784526002
test_backtest_top10_gross_mean_daily,10,0.009041909332899431,0.00513543337820492,0.010064488053898526,-0.0030970953214111644,0.016966407333637582
test_backtest_top10_net_mean_daily,10,0.00854079822178832,0.0053458280380279406,0.009142265831676304,-0.003985984210300053,0.016677518444748695
test_backtest_top10_gross_sharpe,10,2.0103984723861106,1.1294571527035107,2.209266717030429,-0.9220739516518073,3.503826884952375
test_backtest_top10_net_sharpe,10,1.8738183413000737,1.181733413059451,2.082811582383603,-1.1873708428235112,3.440731457490555
test_backtest_top10_net_sortino,10,4.8701432111020555,3.076129421377113,5.042595782964964,-2.0565382282538347,10.240323059539984
test_backtest_top10_net_ann_return,10,6.982291991098497,8.991801837725246,4.617409106543576,-0.744133816639262,31.47739833942463
test_backtest_top10_max_drawdown,10,-0.181095472724892,0.02927909828247216,-0.1861819645230509,-0.22386080178698897,-0.13104978543981105
test_backtest_top10_calmar,10,43.568552599759684,64.59328689553242,23.987838255551495,-3.3240916261168674,222.65969219917827
test_backtest_top10_avg_turnover,10,0.3340740740740741,0.2873431263230158,0.1703703703703704,0.08148148148148149,0.8222222222222223
test_backtest_top10_median_turnover,10,0.27999999999999997,0.3293090409394258,0.2,0.0,0.8
test_backtest_top10_avg_holdings,10,10.0,0.0,10.0,10.0,10.0
test_backtest_top10_final_equity,10,1.192850222654139,0.14696569387379121,1.203102097112275,0.8641175184017094,1.4519616042252597
valid_prediction_metrics_mse,10,16.27938950998847,28.57542372827977,4.735957823522928,1.2074144027269027,94.94775980192647
valid_prediction_metrics_IC,10,0.02349663406223628,0.009671669805012533,0.02171570405308288,0.010283205495201233,0.03924185283541557
valid_prediction_metrics_RIC,10,0.0452677568329182,0.01435764578239497,0.04649319667908226,0.013989848112513104,0.06106110235272173
valid_prediction_metrics_ICIR,10,0.26598952405273124,0.07430712545590364,0.28373701704085685,0.14423446979786328,0.33897204585687635
valid_prediction_metrics_RICIR,10,0.3766704069790853,0.12175263661488865,0.39152244614773424,0.12157017519480587,0.5362336916495294
valid_prediction_metrics_prec_10,10,0.5204365079365079,0.00796127089195988,0.5234126984126984,0.503968253968254,0.5293650793650794
test_prediction_metrics_mse,10,90.98229772574388,215.0655071194271,19.72789982490503,1.0582958968918168,698.0448717948716
test_prediction_metrics_IC,10,0.0027681245964129306,0.0161450981677207,-0.002303650369379552,-0.011717840626944465,0.03699949398602381
test_prediction_metrics_RIC,10,0.01323248249528268,0.017207746825462784,0.016349970638681703,-0.027104951706093037,0.04210630640159786
test_prediction_metrics_ICIR,10,-0.002158584612122973,0.1549365351657521,-0.035089689128090094,-0.16754565896021145,0.26290473954591015
test_prediction_metrics_RICIR,10,0.1036929777565602,0.1462092747485736,0.12348837173512453,-0.22650464097144538,0.36818239208866776
test_prediction_metrics_prec_10,10,0.44296296296296295,0.015140454041240398,0.4388888888888889,0.4222222222222222,0.4740740740740741
